application_id,country_code,secondary_income,application_date,last_login,applicant_age,annual_income,credit_score,loan_amount,num_dependents,debt_to_income,account_score,monthly_payment,employment_type,loan_purpose,region,marital_status,branch_code,application_notes,is_homeowner,has_cosigner,loan_default
APP-200508,TWN,Freelance,2024-10-22,01-03-2024,29.0,46743.0,744,31432.12,2,0.176,2.01,$857.92,Salaried,Car,North,Single,BR-023,Client seeks a loan to cover home renovation and repairs; stable employment history. Ref-900508.,Yes,true,Yes
APP-200509,TWN,-,2021-12-07,2022/07/04,49.0,60319.0,638,81509.59,0,0.508,3.17,"$2,137.23",-,Home,North,Married,BR-018,Client needs financing for medical expenses; stable employment history. Ref-900509.,Yes,true,Yes
APP-200510,TWN,,2021-10-09,21-02-2024,43.0,108250.0,626,131802.35,0,0.385,7.07,"$3,931.10",Salaried,Travel,North,Married,BR-017,Applicant needs financing for home renovation and repairs; stable employment history. Ref-900510.,Yes,false,Yes
APP-200511,TWN,null,2021-02-16,2024/05/17,53.0,25726.0,725,31301.33,1,0.472,7.71,$794.29,Unemployed,Education,East,Married,BR-015,Applicant requests funding for a family vacation abroad; good repayment record. Ref-900511.,No,false,No
APP-200512,TWN,null,2024-01-11,12/30/2021,57.0,63850.0,551,102645.32,3,0.501,0.57,"$3,132.83",Self-employed,Travel,North,Married,BR-002,Customer needs financing for tuition and education costs; first-time applicant. Ref-900512.,No,true,No
APP-200513,TWN,,2022-10-22,2024-10-13 00:00:00,36.0,19812.0,647,11617.56,1,0.227,7.33,$354.32,Salaried,Home,North,Widowed,BR-029,Applicant requests funding for expanding a small business; moderate credit risk profile. Ref-900513.,No,false,No
APP-200514,TWN,NA,2022-03-03,2022-10-13 00:00:00,23.0,35492.0,654,20640.6,0,0.202,8.17,$572.44,Salaried,Education,North,Married,BR-001,Customer applies for credit toward a new vehicle purchase; stable employment history. Ref-900514.,No,true,Yes
APP-200515,TWN,NA,2021-04-03,22-09-2021,-,46466.0,600,50533.72,1,0.412,4.45,"$1,352.63",n/a,Car,North,Married,BR-002,Applicant seeks a loan to cover home renovation and repairs; stable employment history. Ref-900515.,Yes,true,No
APP-200516,TWN,Freelance,2022-01-21,2022-02-19 00:00:00,61.0,5000000.0,608,11454049.87,2,0.595,0.62,"$293,539.22",Salaried,Business,North,Married,BR-031,Applicant seeks a loan to cover a family vacation abroad; first-time applicant. Ref-900516.,Yes,false,Yes
APP-200517,TWN,?,2024-11-03,16-01-2021,48.0,23651.0,701,67209.95,0,1.134,6.83,"$1,848.18",Salaried,Home,North,Married,BR-033,Borrower applies for credit toward a family vacation abroad; good repayment record. Ref-900517.,No,true,No
APP-200518,TWN,-,2021-04-14,09/08/2021,43.0,,562,154437.68,1,0.621,2.46,"$4,478.01",Salaried,Education,North,Single,BR-032,Customer applies for credit toward tuition and education costs; stable employment history. Ref-900518.,No,false,Yes
APP-200519,TWN,Rental,2021-01-12,04-11-2024,69.0,62248.0,613,43075.31,1,0.242,6.43,"$1,126.19",Salaried,Car,North,Married,BR-038,Client requests funding for expanding a small business; moderate credit risk profile. Ref-900519.,Yes,false,No
APP-200520,TWN,Freelance,2022-01-02,05-08-2021,28.0,56563.0,632,144931.02,1,0.83,3.77,"$4,176.14",Contract,Home,North,Married,BR-016,Borrower needs financing for medical expenses; existing customer over 5 years. Ref-900520.,No,true,Yes
APP-200521,TWN,-,2022-04-21,2024/06/09,51.0,?,682,102123.38,1,0.691,6.37,"$2,728.89",Salaried,Car,North,Married,BR-038,Applicant applies for credit toward a family vacation abroad; first-time applicant. Ref-900521.,No,true,Yes
APP-200522,TWN,Pension,2021-10-17,2023-08-21 00:00:00,33.0,175815.0,582,458933.57,2,0.576,2.58,"$12,854.49",Salaried,Home,North,Single,BR-039,Client applies for credit toward expanding a small business; first-time applicant. Ref-900522.,Yes,false,No
APP-200523,TWN,n/a,2021-10-24,07-06-2023,41.0,n/a,751,128046.98,0,0.485,4.77,"$3,765.64",Salaried,Home,North,Married,BR-009,Customer requests funding for a new vehicle purchase; existing customer over 5 years. Ref-900523.,No,false,Yes
APP-200524,TWN,null,2023-03-05,11-07-2024,41.0,38908.0,655,44840.25,3,0.233,5.25,"$1,241.73",Salaried,Home,North,Married,BR-014,Customer needs financing for a new vehicle purchase; moderate credit risk profile. Ref-900524.,No,false,No
APP-200525,TWN,n/a,2021-01-20,07-04-2024,58.0,138579.0,658,240778.38,0,0.539,6.31,"$6,900.06",Salaried,Business,North,Single,BR-036,Applicant needs financing for home renovation and repairs; stable employment history. Ref-900525.,No,false,No
APP-200526,TWN,Freelance,2024-12-03,01/27/2023,NA,81402.0,651,130244.55,1,0.5,2.03,"$3,507.47",Self-employed,Home,North,Married,BR-024,Customer requests funding for tuition and education costs; good repayment record. Ref-900526.,No,true,Yes
APP-200527,TWN,-,2022-12-30,05/18/2023,34.0,49738.0,630,29196.4,0,0.13,9.62,$824.35,Salaried,Business,North,Married,BR-021,Applicant seeks a loan to cover tuition and education costs; existing customer over 5 years. Ref-900527.,Yes,true,No
APP-200528,TWN,-,2022-06-21,2024/12/15,-,108699.0,608,201236.2,2,0.384,2.89,"$5,939.89",Salaried,Home,North,Married,BR-007,Client seeks a loan to cover a new vehicle purchase; moderate credit risk profile. Ref-900528.,No,false,Yes
APP-200529,TWN,,2021-04-22,2024/08/14,46.0,64753.0,755,75246.97,0,0.237,3.06,"$2,249.65",Unemployed,Business,North,Married,BR-022,Client needs financing for a new vehicle purchase; moderate credit risk profile. Ref-900529.,No,false,No
APP-200530,TWN,Freelance,2021-10-12,2022-05-06 00:00:00,35.0,-,690,237934.48,3,0.91,2.56,"$7,203.72",Self-employed,Travel,North,Married,BR-016,Borrower applies for credit toward medical expenses; good repayment record. Ref-900530.,No,true,No
APP-200531,TWN,-,2024-08-06,12/22/2021,45.0,67333.0,668,145854.77,2,0.76,0.67,"$3,878.62",Salaried,Car,North,Divorced,BR-031,Applicant seeks a loan to cover a family vacation abroad; stable employment history. Ref-900531.,No,false,No
APP-200532,TWN,n/a,2022-05-05,2021-02-23 00:00:00,27.0,35803.0,745,90383.47,1,0.959,4.23,"$2,310.74",Salaried,Business,North,Married,BR-033,Applicant requests funding for tuition and education costs; stable employment history. Ref-900532.,Yes,true,No
APP-200533,TWN,-,2023-10-01,10/11/2022,36.0,97305.0,627,56530.52,1,0.171,7.72,"$1,422.13",Salaried,Home,North,Married,BR-036,Borrower needs financing for a family vacation abroad; moderate credit risk profile. Ref-900533.,No,true,No
APP-200534,TWN,n/a,2021-08-27,06/26/2023,52.0,64876.0,719,147919.41,0,0.795,7.1,"$3,824.72",null,Home,North,Married,BR-020,Client seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-900534.,Yes,false,No
APP-200535,TWN,?,2022-06-25,07-09-2023,38.0,36145.0,677,90635.22,1,0.621,1.96,"$2,627.10",Salaried,Medical,North,Married,BR-025,Borrower seeks a loan to cover a new vehicle purchase; moderate credit risk profile. Ref-900535.,Yes,false,Yes
APP-200536,TWN,Dividend,2022-04-22,26-12-2024,48.0,40886.0,614,67622.45,3,0.347,1.37,"$1,761.43",Retired,Education,North,Divorced,BR-013,Customer needs financing for a new vehicle purchase; moderate credit risk profile. Ref-900536.,No,false,No
APP-200537,TWN,Freelance,2024-05-13,11/11/2021,46.0,96536.0,728,109184.07,1,0.356,3.21,"$3,194.33",Salaried,Business,North,Married,BR-023,Borrower applies for credit toward tuition and education costs; existing customer over 5 years. Ref-900537.,Yes,false,Yes
APP-200538,TWN,NA,2022-08-06,2022-12-28 00:00:00,36.0,49777.0,572,85472.88,0,0.455,7.68,"$2,162.50",Salaried,Education,North,Single,BR-023,Client needs financing for tuition and education costs; stable employment history. Ref-900538.,No,true,No
APP-200539,TWN,NA,2024-03-09,2023-11-10 00:00:00,21.0,61280.0,720,114906.23,0,0.525,4.88,"$3,373.63",Salaried,Travel,North,Single,BR-034,Client applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900539.,Yes,false,Yes
APP-200540,TWN,?,2024-09-07,2021/05/16,?,83055.0,614,131610.66,0,0.353,9.23,"$3,587.84",Salaried,Car,East,Divorced,BR-038,Client applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900540.,Yes,false,No
APP-200541,TWN,n/a,2022-04-22,19-01-2022,42.0,63842.0,704,82706.87,2,0.438,6.56,"$2,140.53",Salaried,Car,South,Divorced,BR-044,Client seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-900541.,No,true,No
APP-200542,TWN,,2021-11-05,12/11/2023,52.0,27909.0,771,60611.15,0,0.818,6.21,"$1,715.39",Salaried,Medical,North,Married,BR-027,Borrower needs financing for expanding a small business; moderate credit risk profile. Ref-900542.,Yes,false,No
APP-200543,TWN,-,2024-05-21,11/03/2023,18.0,n/a,714,224741.85,0,0.951,7.68,"$6,560.28",Salaried,Travel,North,Single,BR-006,Customer requests funding for expanding a small business; stable employment history. Ref-900543.,No,false,No
APP-200544,TWN,-,2024-09-15,2021-10-22 00:00:00,20.0,95721.0,634,112093.61,0,0.266,7.5,"$2,837.92",Self-employed,Car,North,Married,BR-013,Client requests funding for medical expenses; good repayment record. Ref-900544.,No,false,Yes
APP-200545,TWN,Rental,-,03/20/2024,18.0,92348.0,673,249907.93,0,0.688,3.44,"$6,820.71",Self-employed,Home,North,Single,BR-034,Applicant requests funding for tuition and education costs; first-time applicant. Ref-900545.,No,true,No
APP-200546,TWN,n/a,n/a,06/30/2024,29.0,134377.0,650,85638.24,3,0.152,2.57,"$2,186.16",Self-employed,Medical,North,Married,BR-041,Client requests funding for tuition and education costs; first-time applicant. Ref-900546.,No,false,No
APP-200547,TWN,?,2023-06-25,2022/09/12,53.0,71836.0,594,159468.03,1,0.884,4.38,"$4,831.27",Salaried,Home,North,Married,BR-003,Borrower applies for credit toward a new vehicle purchase; good repayment record. Ref-900547.,No,false,Yes
APP-200548,TWN,Pension,2021-06-20,2022-04-26 00:00:00,47.0,88302.0,599,120177.55,0,0.378,4.89,"$3,291.09",Contract,Home,North,Single,BR-005,Borrower requests funding for a family vacation abroad; first-time applicant. Ref-900548.,Yes,false,No
APP-200549,TWN,,2022-05-29,12/16/2024,40.0,132541.0,678,240158.97,0,0.416,1.42,"$6,629.43",Salaried,Education,North,Separated,BR-013,Borrower needs financing for a family vacation abroad; moderate credit risk profile. Ref-900549.,Yes,false,No
APP-200550,TWN,null,2022-08-18,19-01-2022,42.0,51774.0,712,71792.35,1,0.503,4.41,"$2,033.13",Self-employed,Home,North,Single,BR-034,Client applies for credit toward tuition and education costs; moderate credit risk profile. Ref-900550.,Yes,false,No
APP-200551,TWN,null,2024-08-07,2023/07/11,49.0,142655.0,553,100028.99,0,0.17,6.4,"$2,955.93",Contract,Home,North,Single,BR-020,Applicant requests funding for expanding a small business; existing customer over 5 years. Ref-900551.,No,false,No
APP-200552,TWN,?,2023-12-07,06/15/2022,36.0,142532.0,670,130457.03,1,0.197,1.36,"$3,941.44",Self-employed,Education,North,Divorced,BR-021,Client applies for credit toward expanding a small business; first-time applicant. Ref-900552.,Yes,false,No
APP-200553,TWN,NA,2024-10-08,2024/01/10,45.0,88570.0,710,262815.83,1,0.814,1.38,"$7,158.30",Retired,Car,North,Married,BR-039,Customer requests funding for expanding a small business; stable employment history. Ref-900553.,No,false,Yes
APP-200554,TWN,null,2024-05-03,2023/06/27,42.0,150218.0,682,231346.9,0,0.319,1.74,"$6,325.43",Salaried,Home,North,Single,BR-024,Customer needs financing for home renovation and repairs; existing customer over 5 years. Ref-900554.,No,false,No
APP-200555,TWN,-,2022-05-23,31-01-2021,18.0,91672.0,605,263612.06,0,0.839,2.83,"$7,814.47",Self-employed,Car,North,Married,BR-008,Customer seeks a loan to cover expanding a small business; moderate credit risk profile. Ref-900555.,Yes,false,Yes
APP-200556,TWN,Dividend,2024-06-16,20-03-2021,,38548.0,746,69356.19,2,0.517,9.62,"$2,018.11",Contract,Car,North,Married,BR-012,Borrower seeks a loan to cover medical expenses; good repayment record. Ref-900556.,No,false,Yes
APP-200557,TWN,NA,2021-05-06,14-06-2021,56.0,105735.0,591,290482.34,1,0.721,0.26,"$8,361.37",Salaried,Home,North,Married,BR-045,Applicant needs financing for tuition and education costs; stable employment history. Ref-900557.,No,false,Yes
APP-200558,TWN,-,null,12/16/2024,35.0,70488.0,719,113637.93,0,0.502,1.84,"$3,348.48",Salaried,Education,North,Married,BR-012,Applicant requests funding for medical expenses; existing customer over 5 years. Ref-900558.,No,false,Yes
APP-200559,TWN,NA,2024-06-21,05-11-2023,38.0,73625.0,785,219275.74,1,1.065,1.65,"$6,615.95",Salaried,Home,North,Married,BR-016,Borrower seeks a loan to cover home renovation and repairs; existing customer over 5 years. Ref-900559.,No,false,No
APP-200560,TWN,NA,2021-03-22,2022/04/21,33.0,?,534,109564.73,1,0.454,4.74,"$2,770.89",Contract,Car,North,Married,BR-007,Customer requests funding for a new vehicle purchase; existing customer over 5 years. Ref-900560.,Yes,false,Yes
APP-200561,TWN,,2023-08-29,08-10-2024,34.0,118161.0,692,135484.25,0,0.292,0.15,"$3,815.71",Salaried,Car,North,Married,BR-014,Borrower applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900561.,Yes,true,No
APP-200562,TWN,-,2024-07-25,17-03-2022,53.0,78919.0,696,74152.7,2,0.308,4.58,"$1,962.58",Contract,Business,North,Widowed,BR-025,Borrower requests funding for medical expenses; first-time applicant. Ref-900562.,Yes,false,Yes
APP-200563,TWN,?,2021-12-05,07-07-2023,NA,42281.0,690,28739.41,0,0.193,1.63,$865.24,Self-employed,Home,North,Single,BR-012,Applicant requests funding for a new vehicle purchase; good repayment record. Ref-900563.,Yes,true,No
APP-200564,TWN,Dividend,2023-10-16,12/07/2022,28.0,76337.0,621,59157.05,2,0.195,2.7,"$1,486.01",Salaried,Home,North,Married,BR-033,Applicant seeks a loan to cover a family vacation abroad; first-time applicant. Ref-900564.,Yes,false,Yes
APP-200565,TWN,-,2023-04-08,08/25/2024,18.0,86218.0,653,190132.01,0,0.858,7.92,"$5,175.68",Salaried,Car,North,Married,BR-012,Client applies for credit toward a family vacation abroad; first-time applicant. Ref-900565.,No,true,Yes
APP-200566,TWN,,2023-10-22,2022-12-05 00:00:00,33.0,-,578,58606.15,2,0.34,1.84,"$1,618.11",Unemployed,Travel,East,Married,BR-001,Borrower applies for credit toward expanding a small business; stable employment history. Ref-900566.,No,false,No
APP-200567,TWN,,2022-03-26,03/28/2021,18.0,48188.0,683,129351.75,2,0.751,6.17,"$3,291.28",-,Car,North,Married,BR-028,Borrower needs financing for a family vacation abroad; existing customer over 5 years. Ref-900567.,Yes,true,No
APP-200568,TWN,n/a,2021-06-19,2022/08/03,18.0,49438.0,711,49174.94,2,0.257,4.06,"$1,320.00",Salaried,Business,North,Single,BR-013,Client needs financing for medical expenses; moderate credit risk profile. Ref-900568.,Yes,true,No
APP-200569,TWN,?,2024-09-04,25-07-2024,50.0,44193.0,628,125281.27,1,1.026,4.18,"$3,398.01",Salaried,Home,North,Married,BR-022,Customer seeks a loan to cover expanding a small business; first-time applicant. Ref-900569.,Yes,false,No
APP-200570,TWN,,2021-06-01,07/30/2022,49.0,71282.0,610,69539.38,1,0.325,8.17,"$1,777.91",Salaried,Medical,North,Single,BR-022,Applicant needs financing for medical expenses; stable employment history. Ref-900570.,No,false,No
APP-200571,TWN,,2022-05-15,04-07-2024,18.0,99596.0,641,117030.14,0,0.449,1.61,"$3,425.32",Salaried,Medical,North,Married,BR-011,Customer requests funding for medical expenses; good repayment record. Ref-900571.,No,true,No
APP-200572,TWN,-,2021-01-02,2021-02-13 00:00:00,150.0,154228.0,673,208150.18,0,0.343,9.24,"$5,611.44",Salaried,Travel,North,Divorced,BR-044,Customer applies for credit toward a new vehicle purchase; moderate credit risk profile. Ref-900572.,Yes,false,No
APP-200573,TWN,NA,2021-10-14,2023-07-08 00:00:00,46.0,108808.0,678,125880.26,1,0.422,8.93,"$3,470.42",Unemployed,Home,North,Married,BR-032,Client applies for credit toward medical expenses; first-time applicant. Ref-900573.,No,true,Yes
APP-200574,TWN,-,2023-08-10,06-08-2021,31.0,99812.0,666,153461.9,1,0.513,6.68,"$4,521.36",Salaried,Home,North,Married,BR-023,Borrower needs financing for medical expenses; moderate credit risk profile. Ref-900574.,No,true,No
APP-200575,TWN,Rental,2021-03-05,2022/09/20,null,null,678,265849.76,1,0.558,0.49,"$7,994.58",Salaried,Travel,North,Married,BR-021,Client applies for credit toward expanding a small business; first-time applicant. Ref-900575.,No,true,No
APP-200576,TWN,Rental,2021-11-16,2023/02/25,20.0,116733.0,583,79159.26,0,0.17,6.63,"$2,092.69",Salaried,Travel,North,Married,BR-025,Client needs financing for expanding a small business; first-time applicant. Ref-900576.,No,false,No
APP-200577,TWN,Pension,2022-05-16,27-10-2023,26.0,49595.0,486,55056.98,2,0.408,6.0,"$1,606.78",Salaried,Car,East,Married,BR-028,Client needs financing for a family vacation abroad; stable employment history. Ref-900577.,No,false,No
APP-200578,TWN,null,2022-04-30,28-11-2023,23.0,84694.0,716,53597.76,1,0.182,7.72,"$1,428.45",n/a,Business,North,Divorced,BR-025,Borrower requests funding for a family vacation abroad; existing customer over 5 years. Ref-900578.,No,false,No
APP-200579,TWN,,2024-12-15,2021-12-23 00:00:00,27.0,70342.0,771,171504.01,0,0.566,2.14,"$5,194.01",Salaried,Business,North,Married,BR-045,Applicant applies for credit toward home renovation and repairs; good repayment record. Ref-900579.,No,true,No
APP-200580,TWN,,2021-09-30,2023-10-17 00:00:00,51.0,56124.0,576,44859.2,3,0.181,9.53,"$1,351.58",Contract,Education,North,Married,BR-008,Customer needs financing for expanding a small business; existing customer over 5 years. Ref-900580.,No,true,Yes
APP-200581,TWN,-,2021-11-15,2023/09/02,24.0,47692.0,628,84605.75,1,0.458,8.86,"$2,348.19",Self-employed,Car,North,Single,BR-034,Borrower needs financing for a family vacation abroad; existing customer over 5 years. Ref-900581.,No,true,No
APP-200582,TWN,Rental,2024-01-13,23-01-2021,26.0,46507.0,694,124209.2,1,0.88,1.14,"$3,168.76",Salaried,Home,North,Single,BR-024,Borrower seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-900582.,Yes,false,Yes
